n_high,high_fraction,n_edges,components,significant_components,largest_component_size,largest_component_share,isolated_share,endpoint_distance,path_length,path_hops,connected_region_supported,replicate,threshold,radius,rsm_r2
3044,0.1522,31536,106,21,446,0.14651773981603153,0.002628120893561104,0.2530240216405895,0.3810485208819479,8,False,11,0.8,0.08,0.8040034909404592
3044,0.1522,34062,55,24,489,0.16064388961892248,0.0016425755584756898,0.290727267322078,0.5004033433956909,9,False,11,0.8,0.1,0.8040034909404592
2051,0.10255,15326,193,26,50,0.02437835202340322,0.01218917601170161,0.024043644878663995,0.02842787183689876,3,False,11,0.85,0.04,0.8040034909404592
2051,0.10255,17379,149,30,155,0.07557289127254997,0.009751340809361287,0.1947937488007979,0.24210176082437262,6,False,11,0.85,0.06,0.8040034909404592
2051,0.10255,20119,99,28,234,0.11409068746952707,0.0029254022428083864,0.2530240216405895,0.37917061950261516,8,False,11,0.85,0.08,0.8040034909404592
2051,0.10255,22369,55,30,332,0.16187225743539738,0.0019502681618722574,0.288685138609416,0.8982612113111066,16,False,11,0.85,0.1,0.8040034909404592
1441,0.07205,9461,152,30,50,0.03469812630117974,0.009021512838306732,0.024043644878663995,0.02842787183689876,3,False,11,0.9,0.04,0.8040034909404592
1441,0.07205,11008,121,27,111,0.07702984038861901,0.007633587786259542,0.1947937488007979,0.24210176082437262,6,False,11,0.9,0.06,0.8040034909404592
1441,0.07205,13282,82,21,196,0.13601665510062458,0.004857737682165163,0.20720108623235148,0.32224034375567223,6,False,11,0.9,0.08,0.8040034909404592
1441,0.07205,15024,46,22,207,0.1436502428868841,0.002081887578070784,0.3117620898155826,0.43738800460366534,8,False,11,0.9,0.1,0.8040034909404592
645,0.03225,3573,95,39,40,0.06201550387596899,0.034108527131782945,0.024043644878663995,0.027066875731419214,2,False,11,0.95,0.04,0.8040034909404592
645,0.03225,4133,81,34,45,0.06976744186046512,0.02635658914728682,0.1506402209945743,0.21106350114030453,5,False,11,0.95,0.06,0.8040034909404592
645,0.03225,5133,58,27,66,0.10232558139534884,0.020155038759689922,0.18984147457323297,0.21887678757908907,4,False,11,0.95,0.08,0.8040034909404592
645,0.03225,5712,42,20,144,0.22325581395348837,0.010852713178294573,0.39750631115409585,0.6159603735658229,8,False,11,0.95,0.1,0.8040034909404592
3071,0.15355,26605,232,27,117,0.03809833930315858,0.012048192771084338,0.0883933711627187,0.14237790983375,7,False,12,0.8,0.04,0.830364818455722
3071,0.15355,29044,174,28,191,0.06219472484532725,0.0081406707912732,0.1942337204508306,0.3061724599476207,7,False,12,0.8,0.06,0.830364818455722
3071,0.15355,31978,120,27,230,0.07489417127971344,0.005210029306414849,0.25119036469211903,0.3741136725257799,8,False,12,0.8,0.08,0.830364818455722
3071,0.15355,34591,63,29,340,0.11071312276131554,0.0006512536633018561,0.44075884668100107,0.8143777554946995,12,False,12,0.8,0.1,0.830364818455722
2038,0.1019,15094,199,25,49,0.02404317958783121,0.016683022571148183,0.04035130367287217,0.0415243418637166,2,False,12,0.85,0.04,0.830364818455722
2038,0.1019,17103,155,28,94,0.04612365063788027,0.01226692836113837,0.17111704083018867,0.254213721031575,7,False,12,0.85,0.06,0.830364818455722
2038,0.1019,19797,106,24,215,0.10549558390578999,0.009322865554465163,0.26769666249075,0.40793971318365296,6,False,12,0.85,0.08,0.830364818455722
2038,0.1019,21808,62,29,257,0.12610402355250244,0.0034347399411187437,0.31074530496254194,0.43226566942660316,6,False,12,0.85,0.1,0.830364818455722
1381,0.06905,8908,163,34,37,0.026792179580014484,0.015206372194062274,0.029734567915313627,0.035786860577341296,2,False,12,0.9,0.04,0.830364818455722
1381,0.06905,10645,128,26,127,0.09196234612599566,0.010861694424330196,0.1947937488007979,0.24533266675751675,7,False,12,0.9,0.06,0.830364818455722
1381,0.06905,12492,91,24,156,0.11296162201303403,0.00724112961622013,0.19768134168111284,0.3121896874062928,5,False,12,0.9,0.08,0.830364818455722
1381,0.06905,13826,55,22,199,0.14409847936278058,0.002896451846488052,0.34962325686653023,0.5555580221524488,8,False,12,0.9,0.1,0.830364818455722
699,0.03495,3595,105,40,35,0.05007153075822604,0.02145922746781116,0.012416910091820013,0.014839307657754805,2,False,12,0.95,0.04,0.830364818455722
699,0.03495,4421,91,35,47,0.06723891273247497,0.02145922746781116,0.11826385083090604,0.20161736599281224,4,False,12,0.95,0.06,0.830364818455722
699,0.03495,5318,75,29,76,0.10872675250357654,0.01859799713876967,0.19011251438480092,0.2487921863234328,5,False,12,0.95,0.08,0.830364818455722
699,0.03495,5902,54,21,150,0.2145922746781116,0.011444921316165951,0.3094069945251317,0.45216716053817557,6,False,12,0.95,0.1,0.830364818455722
3090,0.1545,27301,224,24,112,0.036245954692556634,0.010032362459546926,0.09253349244730358,0.14045440270608237,6,False,13,0.8,0.04,0.8398520636960145
3090,0.1545,29918,173,29,243,0.07864077669902912,0.00744336569579288,0.20104254634651095,0.2707754470182291,8,False,13,0.8,0.06,0.8398520636960145
3090,0.1545,32608,116,28,386,0.12491909385113269,0.004530744336569579,0.25554045859776814,0.3497387844551641,6,False,13,0.8,0.08,0.8398520636960145
3090,0.1545,34778,64,27,455,0.14724919093851133,0.0016181229773462784,0.2989694333029957,0.7719176964459646,13,False,13,0.8,0.1,0.8398520636960145
2252,0.1126,17411,195,30,58,0.02575488454706927,0.011989342806394316,0.02839863417282981,0.039548671748503135,4,False,13,0.85,0.04,0.8398520636960145
2252,0.1126,19905,145,33,160,0.07104795737122557,0.008880994671403197,0.1947937488007979,0.24210176082437262,6,False,13,0.85,0.06,0.8398520636960145
2252,0.1126,22536,102,31,200,0.08880994671403197,0.004884547069271759,0.26769666249075,0.40704125002442626,7,False,13,0.85,0.08,0.8398520636960145
2252,0.1126,24469,64,26,285,0.12655417406749556,0.003108348134991119,0.37440352371440827,0.49996395351012807,8,False,13,0.85,0.1,0.8398520636960145
1512,0.0756,10340,167,32,49,0.032407407407407406,0.01455026455026455,0.04035130367287217,0.0415243418637166,2,False,13,0.9,0.04,0.8398520636960145
1512,0.0756,11967,127,32,103,0.06812169312169312,0.008597883597883597,0.19011251438480092,0.28107483223717583,7,False,13,0.9,0.06,0.8398520636960145
1512,0.0756,13958,89,29,177,0.11706349206349206,0.004629629629629629,0.20720108623235148,0.3253647116709477,6,False,13,0.9,0.08,0.8398520636960145
1512,0.0756,15674,58,23,187,0.12367724867724868,0.001984126984126984,0.31261057331763004,0.39199152122480496,6,False,13,0.9,0.1,0.8398520636960145
672,0.0336,3507,103,37,32,0.047619047619047616,0.03422619047619048,0.010896137451494883,0.013328896529478768,2,False,13,0.95,0.04,0.8398520636960145
672,0.0336,4199,80,32,48,0.07142857142857142,0.023809523809523808,0.13517227936866705,0.27637618887011994,7,False,13,0.95,0.06,0.8398520636960145
672,0.0336,5056,67,26,87,0.12946428571428573,0.019345238095238096,0.18984147457323297,0.22055555594555254,4,False,13,0.95,0.08,0.8398520636960145
672,0.0336,5838,43,17,121,0.1800595238095238,0.011904761904761904,0.35011099702685555,0.5223846987774914,7,False,13,0.95,0.1,0.8398520636960145
2935,0.14675,25431,220,28,129,0.04395229982964225,0.010562180579216355,0.08068359821643993,0.13150084257954384,7,False,14,0.8,0.04,0.8123684465198007
2935,0.14675,28090,169,29,234,0.0797274275979557,0.008177172061328791,0.19102840785172165,0.3002771608543937,8,False,14,0.8,0.06,0.8123684465198007
2935,0.14675,30904,117,25,299,0.10187393526405451,0.005110732538330494,0.22569733296077227,0.3548529923813302,7,False,14,0.8,0.08,0.8123684465198007
2935,0.14675,33148,61,27,579,0.19727427597955707,0.0020442930153321977,0.3806362773579584,0.6946331491756387,11,False,14,0.8,0.1,0.8123684465198007
2068,0.1034,15683,193,26,53,0.02562862669245648,0.013539651837524178,0.033226792684260036,0.03716845899088356,3,False,14,0.85,0.04,0.8123684465198007
2068,0.1034,17606,148,30,100,0.048355899419729204,0.009671179883945842,0.19102840785172165,0.2467416651794201,5,False,14,0.85,0.06,0.8123684465198007
2068,0.1034,20494,98,27,196,0.09477756286266925,0.004352030947775629,0.19768134168111284,0.3109980749112642,5,False,14,0.85,0.08,0.8123684465198007
2068,0.1034,22509,56,28,353,0.1706963249516441,0.0019342359767891683,0.30193357622270944,1.0524736346887564,17,False,14,0.85,0.1,0.8123684465198007
1347,0.06735,8857,154,29,49,0.03637713437268003,0.015590200445434299,0.04035130367287217,0.0415243418637166,2,False,14,0.9,0.04,0.8123684465198007
1347,0.06735,10151,127,28,63,0.0467706013363029,0.012620638455827766,0.11866204483351403,0.20489255508977247,5,False,14,0.9,0.06,0.8123684465198007
1347,0.06735,12495,87,21,157,0.11655530809205643,0.007423904974016332,0.19768134168111284,0.28812428692432945,4,False,14,0.9,0.08,0.8123684465198007
1347,0.06735,13676,53,21,185,0.13734224201930215,0.002969561989606533,0.2993922361064497,0.40702932387095064,8,False,14,0.9,0.1,0.8123684465198007
725,0.03625,4030,103,33,35,0.04827586206896552,0.031724137931034485,0.04035130367287217,0.0415243418637166,2,False,14,0.95,0.04,0.8123684465198007
725,0.03625,5042,88,26,50,0.06896551724137931,0.030344827586206897,0.11703311713208762,0.20153250924877258,4,False,14,0.95,0.06,0.8123684465198007
725,0.03625,5846,67,21,84,0.11586206896551725,0.016551724137931035,0.296957525777814,0.3680729399367377,8,False,14,0.95,0.08,0.8123684465198007
725,0.03625,6489,54,17,172,0.23724137931034484,0.013793103448275862,0.3156164150765638,0.6315220163039984,10,False,14,0.95,0.1,0.8123684465198007
2958,0.1479,25167,223,26,121,0.04090601757944557,0.00777552400270453,0.09139762301450258,0.14296421692367442,7,False,15,0.8,0.04,0.821147205245179
2958,0.1479,27810,164,32,179,0.06051386071670047,0.005409060175794456,0.1947937488007979,0.2445657280610992,6,False,15,0.8,0.06,0.821147205245179
2958,0.1479,30845,110,30,258,0.0872210953346856,0.002704530087897228,0.21236248858347698,0.3137477517962756,7,False,15,0.8,0.08,0.821147205245179
2958,0.1479,33245,61,25,338,0.11426639621365788,0.000676132521974307,0.2657639107371046,0.4783116465611335,8,False,15,0.8,0.1,0.821147205245179
2052,0.1026,15568,184,28,57,0.027777777777777776,0.009746588693957114,0.06530926358935106,0.08302804960839492,4,False,15,0.85,0.04,0.821147205245179
2052,0.1026,17752,139,31,161,0.07846003898635477,0.00682261208576998,0.1947937488007979,0.2444463610468135,6,False,15,0.85,0.06,0.821147205245179
2052,0.1026,20536,91,25,244,0.1189083820662768,0.003898635477582846,0.25119036469211903,0.3463871808362919,7,False,15,0.85,0.08,0.821147205245179
2052,0.1026,22520,53,26,275,0.13401559454191034,0.001949317738791423,0.28955094799146214,0.3666690895881795,7,False,15,0.85,0.1,0.821147205245179
1207,0.06035,7459,145,30,48,0.03976801988400994,0.016570008285004142,0.04035130367287217,0.0415243418637166,2,False,15,0.9,0.04,0.821147205245179
1207,0.06035,8800,115,23,92,0.07622203811101906,0.013256006628003313,0.19011251438480092,0.28107483223717583,7,False,15,0.9,0.06,0.821147205245179
1207,0.06035,10907,80,20,136,0.11267605633802817,0.010770505385252692,0.1947937488007979,0.2435943121658665,4,False,15,0.9,0.08,0.821147205245179
1207,0.06035,12350,50,22,139,0.11516155758077878,0.0024855012427506215,0.31200265406059,0.4200548432296814,7,False,15,0.9,0.1,0.821147205245179
700,0.035,4137,91,39,35,0.05,0.022857142857142857,0.010896137451494883,0.013328896529478768,2,False,15,0.95,0.04,0.821147205245179
700,0.035,4799,75,31,43,0.06142857142857143,0.017142857142857144,0.11703311713208762,0.20153250924877258,4,False,15,0.95,0.06,0.821147205245179
700,0.035,6056,56,23,96,0.13714285714285715,0.014285714285714285,0.29923278984637297,0.4087409684840313,7,False,15,0.95,0.08,0.821147205245179
700,0.035,7024,35,16,118,0.16857142857142857,0.008571428571428572,0.37749995190587887,0.6326327131186522,8,False,15,0.95,0.1,0.821147205245179
2974,0.1487,26618,229,31,133,0.04472091459314055,0.013449899125756557,0.09253349244730358,0.14304348368064596,7,False,16,0.8,0.04,0.8349701325875931
2974,0.1487,28740,183,33,216,0.0726294552790854,0.010423671822461332,0.1947937488007979,0.2488131788086743,7,False,16,0.8,0.06,0.8349701325875931
2974,0.1487,31354,127,30,248,0.08338937457969066,0.00773369199731002,0.1947937488007979,0.24095931879545845,5,False,16,0.8,0.08,0.8349701325875931
2974,0.1487,33386,74,32,328,0.11028917283120376,0.0020174848688634837,0.3810134549347008,0.6194104470576653,9,False,16,0.8,0.1,0.8349701325875931
2071,0.10355,16903,187,35,54,0.02607436021245775,0.016417189763399325,0.027273065434672877,0.033680383216325833,3,False,16,0.85,0.04,0.8349701325875931
2071,0.10355,18877,144,35,173,0.08353452438435538,0.012071463061323033,0.1947937488007979,0.24533266675751675,7,False,16,0.85,0.06,0.8349701325875931
2071,0.10355,21152,97,30,244,0.1178174794785128,0.008691453404152583,0.20720108623235148,0.38475987734983874,6,False,16,0.85,0.08,0.8349701325875931
2071,0.10355,22351,63,29,244,0.1178174794785128,0.003380009657170449,0.20720108623235148,0.38475987734983874,6,False,16,0.85,0.1,0.8349701325875931
1410,0.0705,9897,149,34,49,0.03475177304964539,0.014893617021276596,0.04035130367287217,0.0415243418637166,2,False,16,0.9,0.04,0.8349701325875931
1410,0.0705,11543,117,28,114,0.08085106382978724,0.01347517730496454,0.19011251438480092,0.36534932047246976,9,False,16,0.9,0.06,0.8349701325875931
1410,0.0705,13182,85,23,167,0.11843971631205674,0.010638297872340425,0.20720108623235148,0.298448227449515,5,False,16,0.9,0.08,0.8349701325875931
1410,0.0705,14480,58,22,196,0.13900709219858157,0.00425531914893617,0.3065117731838975,0.43126080802356037,7,False,16,0.9,0.1,0.8349701325875931
611,0.03055,3122,97,32,35,0.057283142389525366,0.02618657937806874,0.012416910091820013,0.014839307657754805,2,False,16,0.95,0.04,0.8349701325875931
611,0.03055,3782,81,28,35,0.057283142389525366,0.022913256955810146,0.012416910091820013,0.014839307657754805,2,False,16,0.95,0.06,0.8349701325875931
611,0.03055,4501,63,21,82,0.1342062193126023,0.019639934533551555,0.1953040385945892,0.23788667114575307,4,False,16,0.95,0.08,0.8349701325875931
611,0.03055,5159,44,17,94,0.15384615384615385,0.01309328968903437,0.3490487781128577,0.4913552865159523,6,False,16,0.95,0.1,0.8349701325875931
2777,0.13885,22369,227,24,64,0.023046453006841917,0.010803024846957148,0.0525729164642731,0.05534643829153314,3,False,17,0.8,0.04,0.8088059131597901
2777,0.13885,25384,165,30,213,0.07670147641339575,0.007202016564638099,0.1947937488007979,0.2445657280610992,6,False,17,0.8,0.06,0.8088059131597901
2777,0.13885,28515,106,30,243,0.0875045012603529,0.0028808066258552397,0.1947937488007979,0.2362055562455191,4,False,17,0.8,0.08,0.8088059131597901
2777,0.13885,30991,62,30,325,0.1170327691753691,0.0007202016564638099,0.3667825270436168,0.55686299455792,9,False,17,0.8,0.1,0.8088059131597901
1912,0.0956,13992,185,28,54,0.028242677824267783,0.014644351464435146,0.033226792684260036,0.03716845899088356,3,False,17,0.85,0.04,0.8088059131597901
1912,0.0956,15996,141,31,161,0.0842050209205021,0.011506276150627616,0.1947937488007979,0.24414105426248817,7,False,17,0.85,0.06,0.8088059131597901
1912,0.0956,18779,90,27,233,0.12186192468619247,0.006276150627615063,0.20720108623235148,0.3843661746212725,6,False,17,0.85,0.08,0.8088059131597901
1912,0.0956,20648,51,24,400,0.20920502092050208,0.0020920502092050207,0.30800719410155114,1.0527154649388746,18,False,17,0.85,0.1,0.8088059131597901
1296,0.0648,8319,147,33,49,0.03780864197530864,0.016975308641975308,0.04035130367287217,0.0415243418637166,2,False,17,0.9,0.04,0.8088059131597901
1296,0.0648,9875,116,27,99,0.0763888888888889,0.013117283950617283,0.19011251438480092,0.36533660178619654,9,False,17,0.9,0.06,0.8088059131597901
1296,0.0648,11909,75,23,147,0.11342592592592593,0.006944444444444444,0.20594703036139625,0.37519806806939515,6,False,17,0.9,0.08,0.8088059131597901
1296,0.0648,13072,52,24,152,0.11728395061728394,0.0030864197530864196,0.3124451019030991,0.42119715932650675,8,False,17,0.9,0.1,0.8088059131597901
665,0.03325,3837,92,34,34,0.05112781954887218,0.02857142857142857,0.02189010456131331,0.02454951431454062,2,False,17,0.95,0.04,0.8088059131597901
665,0.03325,4559,77,30,48,0.07218045112781955,0.022556390977443608,0.11703311713208762,0.20153250924877258,4,False,17,0.95,0.06,0.8088059131597901
665,0.03325,5476,57,25,77,0.11578947368421053,0.019548872180451128,0.19007065734839362,0.2827785458052562,5,False,17,0.95,0.08,0.8088059131597901
665,0.03325,6335,40,18,148,0.22255639097744362,0.013533834586466165,0.43689834945485395,0.7595660367328483,10,False,17,0.95,0.1,0.8088059131597901
3036,0.1518,25687,222,23,60,0.019762845849802372,0.008234519104084322,0.04211202798283748,0.042475046671519676,2,False,18,0.8,0.04,0.8181998170752411
3036,0.1518,28808,167,29,152,0.05006587615283267,0.005599472990777339,0.19980741326878462,0.28391205444370526,6,False,18,0.8,0.06,0.8181998170752411
3036,0.1518,31893,118,25,261,0.08596837944664032,0.0036231884057971015,0.19685489251478222,0.2599610934016543,5,False,18,0.8,0.08,0.8181998170752411
3036,0.1518,34107,69,25,528,0.17391304347826086,0.0016469038208168643,0.37771733979018196,0.5801372527195797,8,False,18,0.8,0.1,0.8181998170752411
2297,0.11485,18378,193,31,55,0.023944275141488898,0.01044841097083152,0.033226792684260036,0.03716845899088356,3,False,18,0.85,0.04,0.8181998170752411
2297,0.11485,20851,144,33,143,0.062255115367871136,0.007400957771005659,0.1947937488007979,0.24210176082437262,6,False,18,0.85,0.06,0.8181998170752411
2297,0.11485,23262,104,31,228,0.09925990422289943,0.00478885502829778,0.20720108623235148,0.32224034375567223,6,False,18,0.85,0.08,0.8181998170752411
2297,0.11485,25524,59,30,255,0.1110143665650849,0.0021767522855899,0.31222940407540245,0.47939780712888075,10,False,18,0.85,0.1,0.8181998170752411
1489,0.07445,10522,158,36,47,0.0315648085963734,0.014775016789791807,0.03184089444682522,0.03575098351443495,2,False,18,0.9,0.04,0.8181998170752411
1489,0.07445,12365,115,34,113,0.07588985896574882,0.011417058428475487,0.19011251438480092,0.28151393464607793,7,False,18,0.9,0.06,0.8181998170752411
1489,0.07445,14341,82,30,186,0.12491605104096709,0.007387508394895903,0.20720108623235148,0.3207089019814471,6,False,18,0.9,0.08,0.8181998170752411
1489,0.07445,15718,55,26,186,0.12491605104096709,0.0033579583613163196,0.20720108623235148,0.3207089019814471,6,False,18,0.9,0.1,0.8181998170752411
694,0.0347,3712,107,36,35,0.05043227665706052,0.023054755043227664,0.012416910091820013,0.014839307657754805,2,False,18,0.95,0.04,0.8181998170752411
694,0.0347,4288,82,32,52,0.07492795389048991,0.020172910662824207,0.18947366024624046,0.2841505842301954,6,False,18,0.95,0.06,0.8181998170752411
694,0.0347,5094,61,31,83,0.11959654178674352,0.01729106628242075,0.2059010052564995,0.38209539031828116,6,False,18,0.95,0.08,0.8181998170752411
694,0.0347,5991,35,20,145,0.20893371757925072,0.004322766570605188,0.31129146172107847,0.8275521055380253,10,False,18,0.95,0.1,0.8181998170752411
2852,0.1426,23934,230,27,64,0.02244039270687237,0.011921458625525946,0.09253349244730358,0.13398298487525206,5,False,19,0.8,0.04,0.8287366524018785
2852,0.1426,26423,176,30,163,0.057152875175315566,0.008415147265077139,0.19102840785172165,0.2530992743446725,6,False,19,0.8,0.06,0.8287366524018785
2852,0.1426,29341,117,30,249,0.08730715287517532,0.005610098176718092,0.1942337204508306,0.33131376292872755,7,False,19,0.8,0.08,0.8287366524018785
2852,0.1426,32109,61,31,423,0.14831697054698456,0.0010518934081346423,0.288685138609416,0.9915235780341529,18,False,19,0.8,0.1,0.8287366524018785
2052,0.1026,15660,196,31,55,0.026803118908382065,0.015107212475633527,0.033226792684260036,0.03716845899088356,3,False,19,0.85,0.04,0.8287366524018785
2052,0.1026,17678,154,33,166,0.08089668615984405,0.011208576998050682,0.1947937488007979,0.24210176082437262,6,False,19,0.85,0.06,0.8287366524018785
2052,0.1026,20254,105,30,240,0.11695906432748537,0.005847953216374269,0.20720108623235148,0.38723978393997793,7,False,19,0.85,0.08,0.8287366524018785
2052,0.1026,22174,58,31,240,0.11695906432748537,0.0009746588693957114,0.20720108623235148,0.38723978393997793,7,False,19,0.85,0.1,0.8287366524018785
1306,0.0653,8311,160,31,48,0.036753445635528334,0.01914241960183767,0.04035130367287217,0.0415243418637166,2,False,19,0.9,0.04,0.8287366524018785
1306,0.0653,9847,132,25,109,0.08346094946401225,0.016079632465543645,0.19011251438480092,0.28109539307312104,7,False,19,0.9,0.06,0.8287366524018785
1306,0.0653,11325,90,25,159,0.1217457886676876,0.009954058192955589,0.2025873084207274,0.37712014323634424,6,False,19,0.9,0.08,0.8287366524018785
1306,0.0653,13065,52,23,159,0.1217457886676876,0.002297090352220521,0.2025873084207274,0.3188939259065071,5,False,19,0.9,0.1,0.8287366524018785
528,0.0264,2287,101,31,32,0.06060606060606061,0.045454545454545456,0.04760682132001186,0.05565737036699975,3,False,19,0.95,0.04,0.8287366524018785
528,0.0264,2892,83,27,51,0.09659090909090909,0.03977272727272727,0.19011251438480092,0.3711993748167358,8,False,19,0.95,0.06,0.8287366524018785
528,0.0264,3466,60,23,76,0.14393939393939395,0.028409090909090908,0.19646402948376193,0.30437220855816033,5,False,19,0.95,0.08,0.8287366524018785
528,0.0264,4210,47,23,76,0.14393939393939395,0.020833333333333332,0.19646402948376193,0.30308303999760916,4,False,19,0.95,0.1,0.8287366524018785
3042,0.1521,26151,231,27,139,0.04569362261669954,0.010190664036817882,0.09253349244730358,0.14304348368064596,7,False,20,0.8,0.04,0.8313534964030027
3042,0.1521,28994,169,31,258,0.08481262327416174,0.006903353057199211,0.2063892791936824,0.2991022824957884,8,False,20,0.8,0.06,0.8313534964030027
3042,0.1521,31831,120,28,287,0.09434582511505589,0.003616042077580539,0.2063892791936824,0.2778499956848311,7,False,20,0.8,0.08,0.8313534964030027
3042,0.1521,34233,67,29,378,0.1242603550295858,0.0003287310979618672,0.37440352371440827,0.562330537215898,9,False,20,0.8,0.1,0.8313534964030027
1971,0.09855,14220,196,26,56,0.028411973617453068,0.0136986301369863,0.034639190966368374,0.0414152595562622,3,False,20,0.85,0.04,0.8313534964030027
1971,0.09855,16180,150,33,89,0.04515474378488077,0.009639776763064434,0.17111704083018867,0.254213721031575,7,False,20,0.85,0.06,0.8313534964030027
1971,0.09855,19109,102,26,207,0.1050228310502283,0.0050735667174023336,0.26769666249075,0.3841176793495601,6,False,20,0.85,0.08,0.8313534964030027
1971,0.09855,21118,56,22,334,0.16945712836123794,0.0015220700152207,0.288685138609416,0.6675852945586431,11,False,20,0.85,0.1,0.8313534964030027
1236,0.0618,7551,163,30,49,0.03964401294498382,0.025889967637540454,0.04035130367287217,0.0415243418637166,2,False,20,0.9,0.04,0.8313534964030027
1236,0.0618,8684,129,30,69,0.055825242718446605,0.021844660194174758,0.17111704083018867,0.254213721031575,7,False,20,0.9,0.06,0.8313534964030027
1236,0.0618,11023,92,22,146,0.11812297734627832,0.015372168284789644,0.20720108623235148,0.34770732598171084,5,False,20,0.9,0.08,0.8313534964030027
1236,0.0618,12172,56,15,273,0.220873786407767,0.0056634304207119745,0.3667825270436168,0.5382005189170239,8,False,20,0.9,0.1,0.8313534964030027
672,0.0336,3776,95,41,37,0.05505952380952381,0.03273809523809524,0.012887965990092638,0.01397315453503967,2,False,20,0.95,0.04,0.8313534964030027
672,0.0336,4460,78,37,43,0.06398809523809523,0.02976190476190476,0.14757192171404426,0.20538656958049956,5,False,20,0.95,0.06,0.8313534964030027
672,0.0336,5674,61,27,74,0.11011904761904762,0.023809523809523808,0.19204030406079106,0.23296081384167588,4,False,20,0.95,0.08,0.8313534964030027
672,0.0336,6245,49,21,97,0.14434523809523808,0.023809523809523808,0.37654452069499744,0.5953857400006923,8,False,20,0.95,0.1,0.8313534964030027
